CustomerId,CreditScore,Region,Gender,Age,ACCT_OPN_DATE,M_Minus_one_Bal,Total_FD_Amt,HasCrCard,Last_Login_Date,EstimatedSalary,Acct_Cls_Flag,Current_balance,M_Minus_two_Bal
15706602,760,North,Male,33,08-07-2023,315028,320000,1,08-05-2023,156660.21,0,253532,294566
15602030,717,South,Male,28,08-04-2023,64446,440000,0,08-08-2023,54272.12,0,299096,198767
15700627,637,Western,Female,46,08-06-2023,399546,170000,1,08-06-2023,166996.46,1,283437,241675
15688251,767,South,Male,43,08-07-2023,172768,480000,0,08-08-2023,77837.63,0,204495,64828
15739189,561,North,Female,33,08-02-2023,151300,420000,0,08-08-2023,45261.47,0,312678,169824
15600110,506,Western,Female,41,08-05-2023,147651,70000,0,08-08-2023,4035.46,0,170260,76219
15681928,577,South,Female,35,08-04-2023,115628,230000,1,08-08-2023,105407.79,0,273456,265789
15755223,692,Western,Male,53,08-01-2023,342079,300000,1,08-07-2023,119817.19,0,208123,71013
15694518,624,North,Female,36,08-08-2023,133151,140000,1,08-07-2023,111605.9,0,330065,85100
15669282,636,South,Female,20,08-10-2022,299475,420000,1,08-06-2023,100566.81,0,180335,153248
15627971,504,South,Female,32,08-12-2022,378072,300000,0,08-06-2023,16281.94,0,348384,296752
15578866,676,South,Female,43,08-06-2023,124927,90000,0,08-07-2023,55119.53,0,126165,93944
15766185,850,Western,Male,31,08-04-2023,397975,480000,0,08-07-2023,89874.82,0,215798,148210
15578307,512,South,Female,33,08-02-2023,107723,330000,0,08-06-2023,83681.97,0,381739,231348
15733581,831,Western,Male,32,08-11-2022,391697,420000,1,08-07-2023,194867.78,0,452023,180256
15697201,640,North,Female,46,08-05-2023,220462,370000,1,08-06-2023,156260.08,0,438765,230678
15686999,556,South,Male,40,08-12-2022,353612,150000,0,08-07-2023,62112.7,0,177088,241743
15703068,716,Western,Male,41,08-12-2022,147805,390000,1,08-08-2023,138051.19,0,489360,110403
15792077,671,Western,Male,28,08-12-2022,362618,330000,1,08-06-2023,125422.66,0,331398,215520
15645942,689,North,Male,40,08-06-2023,297443,470000,1,08-06-2023,164768.82,0,184781,6557
15669219,588,Western,Male,35,08-05-2023,218404,370000,0,08-08-2023,94498.82,0,95099,120982
15571221,747,Western,Male,58,08-01-2023,272907,270000,1,08-07-2023,190696.35,1,385574,35587
15759250,745,Western,Male,51,08-05-2023,249100,210000,0,08-07-2023,28922.25,0,11421,282834
15663263,698,South,Male,47,08-03-2023,345521,70000,0,08-08-2023,1055.66,0,146573,255196
15810834,525,North,Male,57,08-06-2023,338087,480000,0,08-06-2023,64448.36,0,31221,210702
15663817,713,South,Male,46,08-03-2023,226848,300000,0,08-07-2023,55701.62,0,174587,234335
15707968,545,North,Male,36,08-12-2022,87699,90000,0,08-08-2023,89587.34,1,440222,152857
15641490,850,Western,Male,25,08-12-2022,286175,280000,0,08-07-2023,87834.24,0,13143,229008
15583840,587,Western,Male,35,08-03-2023,147255,290000,0,08-07-2023,23481.69,1,292341,224763
15728167,667,South,Male,44,08-06-2023,361319,130000,0,08-08-2023,15120.86,0,207345,76485
15771997,791,South,Male,31,08-10-2022,144136,500000,0,08-06-2023,22184.14,0,77339,184945
15604138,749,North,Male,34,08-06-2023,155976,230000,1,08-05-2023,174189.04,1,377256,117238
15649121,665,South,Male,52,08-05-2023,126868,360000,1,08-06-2023,116137.01,1,429389,154688
15790594,535,South,Female,27,08-02-2023,149254,150000,0,08-06-2023,49775.58,0,132536,98031
15573798,448,South,Female,36,08-02-2023,236274,330000,0,08-08-2023,81999.53,0,247989,201787
15636912,678,North,Male,38,08-05-2023,216173,310000,1,08-08-2023,126253.31,0,23125,231559
15761600,713,South,Male,43,08-03-2023,64206,490000,1,08-06-2023,130001.13,0,65691,120978
15651352,529,South,Female,38,08-06-2023,156313,330000,1,08-05-2023,146388.85,1,320348,273753
15577695,678,South,Male,41,08-06-2023,25714,150000,0,08-08-2023,14083.12,0,394775,82347
15595135,778,Western,Male,29,08-01-2023,325835,190000,1,08-07-2023,181221.09,0,63692,249157
15689671,775,North,Male,27,08-04-2023,185200,160000,0,08-08-2023,40807.26,0,44663,39167
15758755,729,South,Female,34,08-11-2022,387111,290000,1,08-06-2023,105409.31,0,357198,213252
15616630,583,Western,Female,41,08-03-2023,27814,470000,1,08-08-2023,190429.52,0,141433,68510
15699389,807,South,Male,42,08-01-2023,176167,500000,0,08-05-2023,25885.72,0,216788,93318
15659568,850,North,Female,31,08-05-2023,79102,270000,0,08-08-2023,31022.56,0,32473,14318
15780835,652,Western,Female,26,08-07-2023,30363,450000,1,08-06-2023,179269.79,0,418795,231001
15749540,585,South,Male,36,08-01-2023,98397,270000,0,08-07-2023,94283.09,0,264095,47899
15783338,449,North,Male,32,08-08-2023,60059,270000,1,08-07-2023,166692.03,0,287079,166900
15736112,519,North,Female,57,08-06-2023,379651,360000,0,08-08-2023,29871.79,0,337079,166428
15615753,597,Western,Female,35,08-12-2022,344899,360000,1,08-08-2023,192852.67,0,113252,70867
15619130,752,Western,Female,37,08-03-2023,202055,430000,1,08-08-2023,132467.54,0,311785,55887
15688984,595,South,Male,20,08-04-2023,295556,100000,1,08-08-2023,177738.98,0,419063,2417
15610753,581,South,Male,28,08-05-2023,238810,160000,0,08-07-2023,29937.75,0,226894,247832
15600510,680,North,Female,37,08-02-2023,355632,340000,0,08-05-2023,92826.35,0,429142,114443
15794048,667,Western,Male,48,08-07-2023,320611,330000,1,08-08-2023,113316.77,1,19155,195505
15591279,734,South,Male,37,08-05-2023,55004,350000,0,08-05-2023,77272.62,0,66636,139332
15670646,499,North,Female,42,08-08-2023,235551,480000,0,08-08-2023,14868.94,1,231094,143325
15605263,552,South,Male,33,08-03-2023,258211,60000,0,08-06-2023,10921.5,0,76716,222032
15624995,714,North,Female,31,08-02-2023,133208,80000,0,08-08-2023,50899.91,0,198792,7024
15769504,743,Western,Female,34,08-07-2023,258824,370000,1,08-08-2023,108543.21,0,332867,261460
15725660,676,South,Male,20,08-07-2023,189132,160000,0,08-06-2023,68621.98,0,171380,295266
15641158,739,Western,Male,32,08-05-2023,165395,170000,0,08-06-2023,63981.37,1,490242,53296
15732832,707,South,Female,40,08-03-2023,171617,290000,0,08-07-2023,41052.82,0,331941,230059
15662434,607,South,Male,25,08-05-2023,40481,270000,1,08-07-2023,187048.72,0,307792,193991
15665416,779,South,Male,62,08-10-2022,152401,380000,1,08-07-2023,116977.89,0,53048,294981
15710087,705,Western,Male,54,08-05-2023,104943,480000,0,08-06-2023,96013.5,1,4978,135684
15683544,626,North,Male,62,08-05-2023,183404,110000,0,08-08-2023,65010.74,0,40688,234136
15723320,651,Western,Female,25,08-06-2023,244311,180000,1,08-08-2023,114566.47,0,407061,238828
15795519,716,Western,Female,18,08-05-2023,388278,100000,1,08-08-2023,197322.13,0,305558,111768
15701081,785,South,Male,36,08-06-2023,118883,320000,0,08-06-2023,61811.1,0,331889,80561
15673584,652,South,Female,74,08-03-2023,132637,120000,0,08-05-2023,937.15,0,154424,169169
15766667,717,North,Male,36,08-06-2023,3383,200000,0,08-06-2023,49185.57,0,225834,195404
15637110,634,North,Female,35,08-10-2022,271715,320000,0,08-08-2023,82634.41,0,398976,105798
15581332,655,Western,Male,30,08-07-2023,27830,430000,1,08-06-2023,184259.6,0,13146,142512
15693771,651,North,Female,45,08-12-2022,371668,80000,0,08-08-2023,84782.42,1,242264,237068
15742971,708,South,Female,44,08-06-2023,164517,470000,0,08-07-2023,84870.23,0,340917,192823
15722479,707,South,Male,37,08-07-2023,39699,60000,0,08-08-2023,6035.51,0,231397,288028
15677117,629,South,Female,61,08-02-2023,95423,270000,1,08-06-2023,133672.61,0,79437,17322
15763747,732,South,Male,36,08-01-2023,304096,450000,0,08-08-2023,60830.24,0,216293,194366
15797010,649,South,Male,31,08-06-2023,127285,460000,0,08-07-2023,15200.61,0,79954,168591
15808674,616,Western,Female,45,08-02-2023,122529,420000,1,08-05-2023,144000.59,1,283935,164906
15614103,850,Western,Male,42,08-12-2022,258142,390000,0,08-06-2023,51016.02,1,259221,218427
15784923,705,Western,Male,37,08-05-2023,128867,80000,0,08-06-2023,36320.87,1,19834,68407
15735439,449,North,Female,31,08-07-2023,285361,460000,0,08-07-2023,82796.29,0,161215,36886
15764174,612,North,Female,26,08-04-2023,178444,110000,1,08-06-2023,179780.74,0,461580,165069
15657747,611,Western,Female,43,08-11-2022,387120,360000,0,08-07-2023,17913.25,0,422721,195298
15780572,653,North,Male,30,08-04-2023,235165,60000,1,08-07-2023,120736.04,0,155710,64469
15589881,634,South,Female,41,08-01-2023,49650,320000,1,08-06-2023,131284.93,0,274997,55635
15797900,517,South,Male,56,08-11-2022,342570,300000,0,08-05-2023,39488.04,1,385776,225025
15737506,645,South,Male,42,08-02-2023,213293,320000,1,08-08-2023,149807.01,0,280326,225764
15748673,770,South,Female,37,08-11-2022,240556,180000,0,08-06-2023,22710.72,0,431701,7961
15736254,654,South,Male,29,08-06-2023,248193,410000,0,08-08-2023,37065.66,0,18087,287193
15772896,763,Western,Male,42,08-02-2023,269916,90000,0,08-06-2023,33462.94,1,171753,113773
15737194,635,South,Female,33,08-03-2023,157579,320000,1,08-06-2023,122949.71,0,482918,299083
15613713,644,South,Male,30,08-03-2023,78009,280000,0,08-08-2023,10771.46,0,282750,197130
15633227,518,South,Male,28,08-11-2022,291221,360000,0,08-08-2023,2803.89,0,43511,165444
15715532,687,Western,Male,38,08-04-2023,247433,310000,0,08-08-2023,88396.6,0,83390,242239
15652782,678,Western,Male,48,08-06-2023,389617,470000,1,08-07-2023,193476.04,0,426897,294412
15765093,704,South,Male,23,08-02-2023,380452,80000,1,08-08-2023,155823.2,0,274535,166166
15717164,485,North,Male,32,08-02-2023,304301,490000,1,08-06-2023,194010.12,0,204064,221968
15620123,605,South,Male,39,08-02-2023,214316,380000,0,08-07-2023,9641.4,0,444108,108780
15675176,512,South,Male,51,08-02-2023,295515,450000,1,08-07-2023,165035.17,0,115861,119021
15765846,820,North,Female,31,08-06-2023,1970,170000,1,08-06-2023,103570.8,0,400900,214875
15636684,727,South,Male,34,08-10-2022,325095,290000,1,08-08-2023,198637.34,0,217330,281362
15750602,662,South,Male,29,08-03-2023,390144,190000,0,08-06-2023,10928.3,0,121721,297021
15812184,674,South,Female,31,08-07-2023,89468,130000,1,08-06-2023,128954.05,0,494205,172434
15746553,526,Western,Male,50,08-03-2023,271799,80000,1,08-06-2023,159456.87,1,220335,35260
15579183,586,South,Male,64,08-07-2023,223995,440000,0,08-07-2023,53710.23,0,493708,298832
15575858,763,South,Male,40,08-05-2023,20009,230000,1,08-08-2023,134281.11,0,327415,92363
15645621,811,North,Male,44,08-05-2023,95146,240000,0,08-06-2023,78439.73,0,219280,232991
15724848,516,South,Female,46,08-07-2023,58500,370000,1,08-06-2023,115789.25,1,464869,6357
15762821,721,North,Male,33,08-03-2023,159868,230000,1,08-06-2023,117626.9,0,121937,22176
15769902,679,South,Female,33,08-02-2023,390665,390000,0,08-07-2023,98015.85,0,212845,62889
15626114,429,South,Male,24,08-04-2023,275041,120000,0,08-08-2023,46170.75,0,83162,192296
15620344,813,South,Male,29,08-02-2023,64618,170000,0,08-07-2023,33953.87,0,53428,238673
15660608,699,South,Male,44,08-12-2022,188816,350000,1,08-08-2023,107181.22,0,349315,43626
15579345,775,Western,Female,74,08-08-2023,185412,280000,1,08-08-2023,134869.93,0,427746,233293
15627328,542,North,Female,26,08-06-2023,224798,70000,0,08-06-2023,54869.54,0,408588,128153
15566894,793,South,Male,39,08-05-2023,32777,340000,0,08-07-2023,83997.79,0,134921,7294
15571065,532,North,Female,39,08-08-2023,370988,440000,0,08-07-2023,94977.3,0,287025,209814
15674368,738,South,Female,39,08-07-2023,9264,260000,1,08-07-2023,189430.86,0,19217,258650
15704770,773,South,Male,25,08-07-2023,113989,100000,0,08-05-2023,11723.57,0,114610,140363
15761047,724,Western,Male,31,08-06-2023,318390,130000,0,08-08-2023,64831.36,0,201432,33179
15721585,628,Western,Male,29,08-05-2023,397263,460000,1,08-06-2023,124749.08,0,110832,83528
15648876,501,South,Female,34,08-03-2023,267852,390000,0,08-07-2023,27380.99,0,386034,257323
15642001,576,Western,Male,44,08-11-2022,345728,140000,1,08-07-2023,119056.68,1,262739,84933
15641298,512,Western,Male,42,08-11-2022,165783,170000,0,08-08-2023,14828.54,0,378229,104319
15575185,757,North,Male,33,08-03-2023,17963,300000,1,08-07-2023,194239.63,0,36465,66453
15766683,549,Western,Male,36,08-02-2023,220468,100000,0,08-08-2023,83983.39,1,171563,26985
15803749,498,Western,Female,41,08-04-2023,183206,160000,0,08-07-2023,12577.21,1,473972,154225
15716608,651,North,Male,38,08-06-2023,188803,280000,0,08-07-2023,67029.82,1,234682,284628
15641091,695,South,Female,31,08-03-2023,364073,290000,0,08-08-2023,99537.68,0,419814,110362
15745417,707,South,Male,58,08-02-2023,117699,230000,1,08-08-2023,126471.13,0,435733,259708
15798850,576,South,Male,32,08-01-2023,27661,210000,0,08-08-2023,4660.91,0,28037,261500
15774098,701,Western,Male,38,08-05-2023,201362,280000,0,08-07-2023,52044.66,0,238565,130220
15660429,665,North,Female,42,08-06-2023,250764,320000,1,08-05-2023,156774.94,1,191633,156762
15599660,604,South,Male,36,08-02-2023,193912,420000,0,08-08-2023,79633.38,0,430945,70442
15754443,443,South,Female,35,08-11-2022,73981,440000,1,08-07-2023,129031.19,1,269478,94950
15632793,638,South,Female,29,08-11-2022,201008,80000,0,08-05-2023,15336.4,0,290918,207696
15577999,850,South,Female,62,08-07-2023,184555,360000,0,08-08-2023,70916.0,1,492620,203130
15666012,603,South,Male,40,08-04-2023,129178,470000,0,08-07-2023,38829.11,0,293434,196918
15681924,747,Western,Male,38,08-06-2023,274014,430000,0,08-08-2023,89289.54,0,129692,24516
15594041,592,North,Female,41,08-06-2023,134971,290000,0,08-05-2023,90020.74,0,173340,137936
15617419,618,Western,Female,29,08-10-2022,79117,70000,0,08-08-2023,32526.64,0,304183,228428
15619280,683,South,Male,25,08-04-2023,265463,160000,1,08-07-2023,152698.24,0,353400,154368
15678168,648,North,Female,27,08-01-2023,326115,180000,1,08-06-2023,163060.43,0,496705,77902
15758252,561,Western,Female,45,08-06-2023,46111,470000,1,08-06-2023,115719.08,0,410714,282084
15709741,668,South,Male,28,08-04-2023,23470,70000,1,08-05-2023,193018.71,0,111160,7504
15756272,526,Western,Female,35,08-11-2022,397737,430000,0,08-08-2023,40980.87,1,487922,26102
15711901,500,South,Male,45,08-06-2023,97296,400000,1,08-07-2023,126145.08,0,250893,156611
15757981,748,South,Male,66,08-12-2022,331393,80000,1,08-08-2023,163331.65,0,158419,271221
15706071,528,Western,Male,39,08-08-2023,137125,190000,0,08-06-2023,22197.8,1,87668,179810
15807768,702,Western,Male,28,08-07-2023,164015,270000,0,08-06-2023,40321.87,0,403204,245186
15646521,634,North,Male,36,08-07-2023,295075,170000,1,08-07-2023,143960.72,0,6988,19811
15629617,572,North,Male,23,08-06-2023,200116,90000,0,08-08-2023,67040.12,0,209179,236971
15690021,502,Western,Female,42,08-08-2023,22983,60000,0,08-07-2023,28204.98,1,252817,66733
15708791,584,North,Male,32,08-11-2022,306340,390000,1,08-06-2023,169137.24,0,373311,171336
15646302,705,South,Female,24,08-01-2023,174720,290000,1,08-06-2023,121408.55,0,498844,129430
15679693,625,South,Male,31,08-03-2023,238390,250000,0,08-05-2023,90.07,0,84784,93629
15780144,512,Western,Female,32,08-06-2023,79323,460000,0,08-06-2023,80120.19,0,210384,206780
15651533,570,Western,Female,50,08-03-2023,303945,100000,1,08-05-2023,177805.44,1,460457,151457
15769781,699,North,Female,25,08-12-2022,199455,310000,0,08-07-2023,52404.47,0,196364,249838
15709295,697,North,Male,25,08-03-2023,218243,170000,1,08-07-2023,128373.88,0,158779,193799
15613734,640,South,Male,33,08-02-2023,330655,460000,1,08-06-2023,113048.79,0,74179,199828
15772650,732,South,Male,55,08-11-2022,321713,310000,0,08-08-2023,3268.17,1,197851,270743
15682778,680,South,Male,34,08-11-2022,152102,60000,0,08-06-2023,95686.6,0,297491,110143
15714466,846,South,Female,41,08-03-2023,178759,450000,0,08-07-2023,3440.47,1,316315,74819
15688880,672,Western,Male,40,08-10-2022,191131,470000,0,08-05-2023,1285.81,1,27552,268393
15702061,654,South,Male,29,08-01-2023,285148,300000,1,08-07-2023,149184.15,0,114841,287909
15591286,731,Western,Female,49,08-04-2023,178597,220000,0,08-07-2023,33759.41,1,296697,225679
15737748,534,North,Female,33,08-05-2023,130393,430000,1,08-08-2023,199336.63,0,453131,225518
15626383,596,North,Male,60,08-01-2023,73638,370000,0,08-07-2023,30314.04,0,482075,118699
15636541,683,Western,Male,35,08-03-2023,114710,340000,0,08-06-2023,26796.73,0,292671,139535
15709117,823,North,Male,46,08-05-2023,391899,190000,0,08-08-2023,28370.95,1,157366,230451
15585734,803,Western,Male,41,08-11-2022,269003,90000,1,08-08-2023,166957.82,0,201365,279781
15809279,773,South,Male,45,08-12-2022,55072,400000,1,08-07-2023,113950.51,0,116133,155378
15759741,591,Western,Female,34,08-04-2023,247337,110000,0,08-08-2023,72274.84,0,181859,145210
15633525,631,South,Male,29,08-01-2023,247479,310000,1,08-08-2023,125877.22,0,195376,65117
15809100,548,South,Female,32,08-06-2023,53756,370000,1,08-08-2023,188083.77,1,179048,15946
15628824,665,South,Female,37,08-03-2023,27660,430000,1,08-07-2023,183542.08,0,416073,28132
15657778,657,South,Male,33,08-07-2023,49318,230000,1,08-08-2023,103914.4,0,94979,163143
15699515,643,Western,Male,33,08-01-2023,68198,320000,0,08-08-2023,40250.82,0,366252,112776
15589488,686,Western,Male,56,08-03-2023,94093,350000,0,08-06-2023,80553.87,0,5884,36035
15723013,613,Western,Male,28,08-01-2023,319053,200000,1,08-07-2023,185483.24,0,109919,21284
15739223,688,North,Female,24,08-05-2023,67637,110000,1,08-07-2023,102195.16,0,280993,64699
15624633,702,South,Male,45,08-11-2022,396723,190000,1,08-08-2023,171014.69,0,445968,294540
15807239,664,South,Female,34,08-01-2023,20729,210000,1,08-08-2023,179913.98,0,182894,191450
15745250,850,South,Male,58,08-12-2022,301236,240000,0,08-05-2023,25899.21,1,397305,285053
15735788,709,South,Male,31,08-02-2023,278828,50000,0,08-06-2023,71009.84,0,38631,94003
15589329,775,South,Male,30,08-04-2023,264884,400000,0,08-06-2023,49337.84,0,141967,172462
15659475,597,South,Female,33,08-02-2023,175192,330000,0,08-07-2023,74850.84,0,72603,17219
15798348,600,North,Female,50,08-02-2023,392192,380000,0,08-08-2023,50488.91,0,411619,16602
15679804,636,South,Male,36,08-03-2023,196304,270000,1,08-05-2023,111573.3,0,464570,130832
15649354,754,North,Male,35,08-04-2023,190419,500000,0,08-08-2023,9658.41,0,244490,246378
15806913,670,South,Female,54,08-06-2023,177898,60000,0,08-07-2023,63213.31,0,407824,54096
15750778,653,South,Male,60,08-06-2023,98636,480000,1,08-06-2023,138160.11,1,57821,270899
15641688,644,North,Male,18,08-01-2023,363866,470000,0,08-07-2023,59645.24,1,154676,58662
15733876,667,South,Male,36,08-11-2022,278571,140000,0,08-08-2023,40062.29,0,73315,71343
15698321,648,Western,Male,34,08-05-2023,99151,250000,1,08-06-2023,147055.87,0,33170,73163
15611223,752,Western,Female,38,08-10-2022,378913,310000,1,08-07-2023,172001.44,0,412521,177777
15803406,748,South,Female,26,08-07-2023,183118,440000,1,08-07-2023,183049.41,0,359954,206019
15716218,709,South,Female,45,08-05-2023,11363,130000,1,08-05-2023,174032.0,0,17339,207917
15706365,648,South,Female,50,08-11-2022,194241,370000,1,08-07-2023,189543.19,0,50304,12171
15703292,573,South,Male,26,08-12-2022,157411,240000,0,08-07-2023,90177.3,0,260964,118078
15620577,715,South,Male,45,08-04-2023,46500,450000,0,08-08-2023,55043.93,0,170793,86095
15775206,699,South,Male,37,08-10-2022,320199,260000,0,08-08-2023,83263.04,0,311517,12903
15642098,622,North,Male,36,08-08-2023,148490,60000,1,08-07-2023,111180.3,1,39227,133138
15688868,684,South,Male,26,08-03-2023,322666,140000,1,08-06-2023,106095.82,0,131935,264959
15714006,482,South,Female,35,08-06-2023,190681,190000,0,08-08-2023,79957.95,0,171399,166381
15614934,625,Western,Female,37,08-04-2023,332560,400000,0,08-08-2023,35625.41,0,493006,14135
15713843,850,North,Male,30,08-06-2023,234642,230000,0,08-06-2023,27937.12,0,424896,176924
15591360,642,South,Male,33,08-04-2023,375739,370000,0,08-07-2023,60059.47,0,67766,236161
15600174,525,South,Male,35,08-01-2023,68243,130000,0,08-08-2023,94738.54,0,285120,197815
15813439,587,South,Male,33,08-03-2023,33290,90000,0,08-07-2023,34215.58,0,193549,280657
15700772,571,South,Male,44,08-11-2022,76443,490000,0,08-08-2023,38433.35,0,121918,153080
15810218,610,North,Male,29,08-11-2022,190951,400000,0,08-08-2023,83912.24,0,27571,178454
15670039,509,North,Female,25,08-05-2023,162617,240000,1,08-07-2023,106920.57,0,374196,230706
15787550,719,South,Male,69,08-05-2023,267738,240000,0,08-06-2023,58320.06,0,116402,154005
15769451,764,South,Female,44,08-07-2023,390312,340000,0,08-07-2023,11467.38,0,104148,49254
15787693,559,North,Male,38,08-05-2023,172538,70000,0,08-08-2023,56311.39,1,182356,162098
15795527,699,North,Male,43,08-06-2023,313469,110000,0,08-08-2023,82815.93,0,26238,48432
15726556,594,Western,Female,26,08-02-2023,11517,260000,1,08-05-2023,131211.86,0,204416,235255
15570943,711,Western,Female,35,08-06-2023,366997,60000,1,08-08-2023,120586.32,0,220512,146181
15645847,569,Western,Male,35,08-06-2023,64611,150000,1,08-05-2023,109393.19,1,430779,80632
15702656,651,South,Male,33,08-07-2023,120331,200000,1,08-06-2023,108764.69,0,27849,125172
15794297,776,South,Male,36,08-07-2023,58002,140000,0,08-07-2023,53477.76,0,284834,295456
15706200,637,Western,Male,41,08-06-2023,59531,200000,1,08-08-2023,140298.24,0,312006,199551
15582591,615,North,Male,59,08-04-2023,187291,310000,1,08-05-2023,110275.17,0,146014,157923
15657957,602,Western,Female,26,08-12-2022,177366,210000,1,08-05-2023,197861.16,1,323805,113105
15707114,831,South,Male,30,08-06-2023,297453,210000,0,08-05-2023,3430.38,0,333004,96701
15764170,647,Western,Male,44,08-04-2023,332115,290000,0,08-06-2023,36579.53,1,29601,7029
15724321,516,Western,Female,47,08-11-2022,300782,370000,1,08-07-2023,149614.17,1,227089,29551
15709199,511,North,Female,40,08-07-2023,299891,160000,1,08-07-2023,184118.73,0,54011,23517
15735263,736,South,Male,27,08-03-2023,79878,390000,1,08-07-2023,192131.77,0,430388,271805
15680895,627,North,Female,35,08-01-2023,351689,60000,1,08-08-2023,187718.26,0,352625,134533
15600173,595,South,Male,33,08-11-2022,279867,250000,0,08-06-2023,41447.86,0,72509,202532
15696373,687,South,Female,44,08-11-2022,328656,270000,1,08-08-2023,103042.2,1,78974,57824
15711062,633,Western,Male,40,08-03-2023,300085,120000,1,08-08-2023,117279.49,0,96399,171883
15585888,553,North,Female,48,08-05-2023,22410,140000,0,08-05-2023,30730.95,1,132524,292561
15719809,516,Western,Male,32,08-05-2023,62292,200000,1,08-07-2023,111421.45,0,444491,62984
15658432,688,South,Male,40,08-02-2023,175493,240000,0,08-07-2023,47886.44,0,382031,175639
15801062,557,North,Male,40,08-04-2023,46212,350000,1,08-07-2023,105433.53,0,16911,281890
15602844,717,South,Male,38,08-01-2023,35371,110000,1,08-06-2023,189175.71,0,240720,214132
15581370,681,North,Male,38,08-06-2023,150262,320000,0,08-06-2023,23531.5,0,461126,26383
15753079,612,South,Male,41,08-03-2023,279183,120000,1,08-06-2023,151256.22,0,169469,238549
15794868,599,Western,Male,40,08-10-2022,266358,320000,0,08-08-2023,14113.11,0,92886,137525
15634281,720,Western,Male,43,08-10-2022,282040,240000,0,08-07-2023,72861.94,0,146848,241498
15702442,586,Western,Female,56,08-11-2022,108209,120000,0,08-08-2023,54448.41,0,228881,180751
15587507,850,South,Male,47,08-02-2023,207178,260000,1,08-08-2023,187391.02,1,375925,166363
15747724,671,North,Male,34,08-10-2022,290008,240000,0,08-07-2023,23235.38,0,140179,185230
15800287,706,North,Female,46,08-06-2023,26689,440000,1,08-07-2023,150156.82,1,385339,147786
15737169,642,North,Male,26,08-12-2022,91657,480000,1,08-08-2023,184399.76,0,232188,215911
15661821,798,Western,Female,49,08-03-2023,381950,230000,0,08-06-2023,31686.33,1,278835,269316
15798895,525,South,Female,59,08-02-2023,100350,330000,0,08-07-2023,83342.73,1,204869,293394
15711602,676,South,Male,36,08-05-2023,251685,190000,0,08-08-2023,95393.43,0,193240,242325
15678725,658,South,Female,29,08-12-2022,61063,350000,1,08-06-2023,130461.09,0,408791,215414
15732202,615,South,Male,34,08-07-2023,47500,280000,0,08-08-2023,73124.53,1,216863,204757
15770225,493,South,Male,36,08-11-2022,102150,250000,0,08-08-2023,65816.53,0,378018,190562
15737414,647,South,Male,35,08-04-2023,330968,430000,0,08-05-2023,83910.4,0,376534,18388
15784130,850,Western,Female,30,08-12-2022,109513,130000,0,08-07-2023,54191.38,0,264675,49112
15751032,629,Western,Female,37,08-07-2023,36628,350000,0,08-07-2023,49676.33,0,406303,279082
15565891,709,South,Male,39,08-12-2022,284999,140000,0,08-08-2023,56214.09,0,465894,142460
15777826,643,South,Male,30,08-03-2023,166819,300000,1,08-08-2023,165614.4,0,399461,27233
15668081,581,North,Female,50,08-04-2023,55503,380000,0,08-07-2023,80701.72,0,357496,122308
15766272,521,Western,Female,61,08-08-2023,180239,450000,1,08-05-2023,109356.53,0,105922,35220
15723721,543,South,Male,30,08-04-2023,380397,290000,1,08-07-2023,157711.18,0,220915,173623
15713853,732,Western,Male,42,08-11-2022,134585,370000,0,08-06-2023,65323.11,0,24976,12261
15679307,559,South,Female,43,08-07-2023,313937,310000,0,08-08-2023,86634.3,0,499973,80841
15600583,633,South,Male,31,08-07-2023,168483,320000,0,08-05-2023,48606.71,0,117033,148266
15766575,612,Western,Male,62,08-12-2022,302966,180000,1,08-07-2023,193437.89,1,252665,266298
15747980,737,North,Male,38,08-02-2023,377537,110000,1,08-08-2023,198516.2,0,312378,126928
15735799,527,Western,Male,58,08-05-2023,255022,360000,1,08-07-2023,126144.96,0,351559,47328
15788183,458,Western,Female,43,08-07-2023,91017,470000,1,08-07-2023,100564.37,0,499559,6523
15642579,731,North,Male,37,08-07-2023,390322,70000,1,08-06-2023,180712.52,0,35774,268930
15629739,621,Western,Male,31,08-12-2022,27867,80000,0,08-08-2023,90384.26,0,10240,236168
15728605,697,South,Male,40,08-04-2023,226991,410000,0,08-08-2023,26543.28,0,97891,129490
15707596,546,Western,Female,74,08-12-2022,140054,190000,0,08-07-2023,66732.63,1,444072,241103
15732987,721,North,Male,43,08-05-2023,383409,240000,0,08-07-2023,45610.63,0,158336,94464
15723851,699,North,Male,40,08-06-2023,170403,280000,0,08-07-2023,78387.32,0,472528,148490
15591036,577,Western,Female,43,08-05-2023,219984,450000,1,08-06-2023,125140.72,1,462494,34105
15593128,608,South,Female,56,08-10-2022,44229,140000,1,08-06-2023,142492.04,1,462103,144644
15702669,663,Western,Male,44,08-06-2023,135982,170000,1,08-08-2023,144680.18,0,319612,282447
15744200,587,South,Female,36,08-07-2023,167512,200000,0,08-06-2023,30579.82,0,302454,54157
15808326,592,South,Female,34,08-11-2022,235789,150000,0,08-06-2023,20460.2,0,181093,54568
15603328,483,South,Male,27,08-07-2023,230151,210000,0,08-08-2023,2101.89,0,309404,17911
15750929,702,North,Male,39,08-12-2022,57597,70000,0,08-05-2023,99654.13,0,132073,252710
15646720,628,North,Female,55,08-01-2023,339545,150000,0,08-08-2023,85890.75,1,52928,17978
